"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Kosmatka, John B","SE 160A  - Aerospace Structural Mechs I   (A)","SP08","93","53","98.1%","88.5%","6.04","B+ (3.33)","B- (2.88)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation      (A)","SP08","35","34","87.5%","93.8%","3.32","B+ (3.52)","B (3.26)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair    (A)","SP08","22","20","100.0%","100.0%","7.00","B (3.22)","B (3.00)"
"Hutchinson, Tara","SE 182 - Foundation Engineering         (A)","SP08","19","17","86.7%","66.7%","8.26","B (3.00)","N/A"
"Karbhari, Vistasp M.","SE 2 - Structural Materials           (A)","SP08","93","37","78.4%","73.0%","6.66","B (3.00)","C (2.27)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","WI08","243","135","99.2%","100.0%","5.47","N/A","C (2.08)"
"Todd, Michael","SE 101B  - Mechanics II: Dynamics         (A)","WI08","120","76","76.1%","80.8%","6.93","B- (2.96)","B- (2.74)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I  (A)","WI08","111","101","41.6%","42.4%","5.26","B+ (3.39)","B (3.21)"
"Todd, Michael","SE 111B  - Steel Bridge Design Comp B     (A)","WI08","18","14","92.9%","100.0%","6.65","A (4.00)","N/A"
"Krysl, Petr","SE 130A  - Structural Analysis I          (A)","WI08","99","40","97.4%","52.6%","5.32","B+ (3.53)","B+ (3.36)"
"Krysl, Petr","SE 131 - Finite Element Analysis        (A)","WI08","119","80","40.0%","37.5%","7.39","B+ (3.39)","B- (2.79)"
"Karbhari, Vistasp M.","SE 142 - Design of Composite Structures (A)","WI08","25","28","92.9%","82.1%","7.43","B+ (3.41)","C (2.28)"
"Shing, P. Benson","SE 151A  - Design of Structural Concrete  (A)","WI08","117","56","96.4%","94.4%","7.79","B+ (3.46)","B- (2.90)"
"Elgamal, Ahmed","SE 181 - Geotechnical Engineering       (A)","WI08","100","48","93.6%","93.6%","5.54","B (3.28)","B- (2.75)"
"Kim, Hyonny","SE 87 - Freshman Seminar               (A)","WI08","15","3","100.0%","100.0%","0.50","N/A","N/A"
"Restrepo, Jose","SE 1 - Intro. to Structures & Design  (A)","FA07","121","77","85.3%","84.2%","4.50","B+ (3.30)","B+ (3.43)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","FA07","137","90","100.0%","100.0%","4.82","N/A","B- (2.91)"
"Zhu, Qiang","SE 101C  - Mechanics III:Structural Dynam (A)","FA07","131","86","90.5%","95.3%","5.51","B+ (3.60)","B (3.22)"
"Lanza Di Scalea, Francesco","SE 110B  - Solid Mechanics II             (A)","FA07","111","86","94.0%","96.4%","5.87","B+ (3.59)","C+ (2.69)"
"Uang, Chia-Ming","SE 111A  - Steel Bridge Design Comp A     (A)","FA07","20","13","100.0%","100.0%","8.65","A (4.00)","A- (3.99)"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II  (A)","FA07","93","62","37.0%","50.9%","8.92","B (3.00)","B- (2.85)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA07","100","71","71.0%","94.2%","8.25","B (3.22)","B (3.16)"
"Uang, Chia-Ming","SE 150 - Structrl Design Prin:App/Steel (A)","FA07","121","78","97.3%","97.3%","9.95","B+ (3.40)","B (3.01)"
"Kosmatka, John B","SE 160B  - Aerospace Structural Mechs II  (A)","FA07","80","56","90.9%","77.8%","9.04","B- (2.80)","C+ (2.60)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering         (A)","FA07","86","62","95.1%","91.8%","5.32","B+ (3.51)","B (3.09)"
"Qiao, Yu","SE 2 - Structural Materials           (A)","FA07","107","35","94.3%","94.3%","4.74","B+ (3.64)","B- (2.94)"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar               (A)","FA07","8","3","100.0%","100.0%","0.50","N/A","N/A"
"Seible, Frieder","SE 1 - Intro. to Structures & Design  (A)","SU07","25","16","100.0%","100.0%","3.70","B (3.25)","N/A"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","SU07","51","38","94.6%","97.3%","8.29","N/A","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","SU07","53","33","93.9%","97.0%","8.44","N/A","N/A"
"Uang, Chia-Ming","SE 130A  - Structural Analysis            (A)","SU07","44","41","89.5%","97.4%","13.94","B (3.22)","N/A"
"KAD, BIMAL K.","SE 2 - Structural Materials           (A)","SU07","33","30","93.1%","96.6%","7.77","B (3.21)","N/A"
