"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Alvarado, Christine J.","CSE 193 - Introduction to CS Research (A)","FA20","48","29","100.0%","100.0%","7.88","A (4.00)","A- (3.98)"
"Lovett, Shachar","CSE 20 - Discrete Mathematics (B)","FA20","254","223","82.4%","80.9%","7.41","B+ (3.48)","B+ (3.45)"
"Meyer, Kyle Phillip","CSE 21 - Math/Algorithm&Systems Analys (A)","FA20","383","223","82.9%","61.8%","8.46","B+ (3.37)","B+ (3.53)"
"Porter, Leonard Emerson","CSE 30 - Computer Organiz&Systms Progrm (A)","FA20","22","19","100.0%","100.0%","8.82","B+ (3.61)","B (3.17)"
"Porter, Leonard Emerson","CSE 30 - Computer Organiz&Systms Progrm (B)","FA20","17","16","100.0%","100.0%","10.00","B+ (3.60)","N/A"
"Porter, Leonard Emerson","CSE 30 - Computer Organiz&Systms Progrm (C)","FA20","269","250","96.4%","95.6%","9.16","B+ (3.63)","B (3.28)"
"Muller, P Keith","CSE 30 - Computer Organiz&Systms Progrm (D)","FA20","116","103","95.1%","92.2%","9.56","B+ (3.64)","B+ (3.52)"
"Howden, William E.","CSE 87 - Freshman Seminar (A)","FA20","20","17","100.0%","100.0%","0.63","N/A","N/A"
"Cottrell, Garrison W","CSE 87 - Freshman Seminar (B)","FA20","16","14","100.0%","78.6%","0.81","A (4.00)","N/A"
"Soosai Raj, Adalbert Geral","CSE 8A - Intro to Programming 1 (A)","FA20","39","27","100.0%","100.0%","7.35","A- (3.74)","B+ (3.70)"
"Soosai Raj, Adalbert Geral","CSE 8A - Intro to Programming 1 (B)","FA20","39","26","100.0%","100.0%","7.27","A- (3.77)","A- (3.81)"
"Lerner, Sorin","CSE 8A - Intro to Programming 1 (C)","FA20","36","27","100.0%","100.0%","6.57","A- (3.85)","A- (3.72)"
"Lerner, Sorin","CSE 8A - Intro to Programming 1 (D)","FA20","39","26","92.3%","96.2%","6.96","A- (3.88)","B+ (3.58)"
"Soosai Raj, Adalbert Geral","CSE 8A - Intro to Programming 1 (E)","FA20","196","139","100.0%","97.8%","8.18","A- (3.76)","A- (3.78)"
"Lerner, Sorin","CSE 8A - Intro to Programming 1 (F)","FA20","204","146","96.5%","100.0%","7.22","A- (3.79)","A- (3.75)"
"Ochoa, Benjamin Lawrence","CSE 8B - Intro to Programming 2 (A)","FA20","154","73","91.7%","87.5%","9.25","B (3.24)","B- (2.94)"
"Cao, Yingjun","CSE 95 - Tutor Apprentice (A)","FA20","57","37","94.6%","100.0%","2.07","A (4.00)","N/A"
"Cao, Yingjun","CSE 95 - Tutor Apprentice (B)","FA20","25","17","94.1%","100.0%","2.38","A (4.00)","N/A"
"Braun, Oliver","CSE 101 - Design & Analysis of Algorithm (A)","S220","32","11","100.0%","100.0%","11.77","B (3.09)","B (3.04)"
"Jaiswal, Ragesh","CSE 101 - Design & Analysis of Algorithm (B)","S220","15","5","100.0%","100.0%","11.30","B (3.20)","N/A"
"Miranda, Gregory Joseph","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A)","S220","40","35","94.3%","94.1%","10.56","A- (3.88)","B+ (3.56)"
"Powell, Thomas Allan","CSE 135 - Online Database Analytics Appl (A)","S220","86","16","80.0%","80.0%","15.30","B+ (3.33)","B+ (3.43)"
"Eldon, John","CSE 141 - Intro/Computer Architecture (A)","S220","85","11","72.7%","63.6%","7.41","B (3.09)","B (3.19)"
"Tseng, Hung-Wei","CSE 141 - Intro/Computer Architecture (B)","S220","52","52","76.9%","65.4%","10.31","B+ (3.48)","B+ (3.57)"
"Eldon, John","CSE 141L - Project/Computer Architecture (A)","S220","83","11","81.8%","72.7%","9.23","B+ (3.36)","B (3.29)"
"Tseng, Hung-Wei","CSE 141L - Project/Computer Architecture (B)","S220","49","43","88.4%","65.1%","13.15","B+ (3.58)","B+ (3.49)"
"Geumlek, Joseph Donald","CSE 150A - AI: Probabilistic Models (A)","S220","93","40","97.4%","97.4%","11.42","A- (3.74)","B+ (3.64)"
"Kumar, Rakesh","CSE 190 - Topics/Computer Sci & Engineer (A)","S220","23","4","100.0%","75.0%","8.00","B (3.25)","B+ (3.53)"
"Bach, Quang Tran","CSE 20 - Intro/Discrete Mathematics (A)","S220","62","14","84.6%","84.6%","7.88","B+ (3.50)","B (3.15)"
"Braun, Oliver","CSE 21 - Math/Algorithm&Systems Analys (A)","S220","38","14","92.9%","92.3%","10.36","B (3.07)","B+ (3.32)"
"Bach, Quang Tran","CSE 21 - Math/Algorithm&Systems Analys (B)","S220","77","25","76.0%","88.0%","9.06","B+ (3.36)","B (3.11)"
"Cao, Yingjun","CSE 30 - Computer Organiz&Systms Progrm (A)","S220","51","28","100.0%","100.0%","9.93","A- (3.89)","B (3.16)"
"Cao, Yingjun","CSE 30 - Computer Organiz&Systms Progrm (B)","S220","52","35","97.1%","94.1%","11.62","A- (3.79)","B+ (3.40)"
"Miranda, Gregory Joseph","CSE 5A - Introduction to Programming I (A)","S220","33","14","46.2%","83.3%","12.19","B (3.25)","B (3.28)"
"Valstar, Andries","CSE 100 - Advanced Data Structures (A)","S120","87","58","93.1%","87.9%","13.78","B+ (3.41)","B (3.12)"
"Jaiswal, Ragesh","CSE 101 - Design & Analysis of Algorithm (A)","S120","72","11","90.9%","90.9%","9.70","B+ (3.60)","A- (3.75)"
"Miranda, Gregory Joseph","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A)","S120","57","47","93.6%","93.6%","11.01","B+ (3.67)","B+ (3.45)"
"Cao, Yingjun","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B)","S120","28","23","100.0%","100.0%","10.59","B+ (3.61)","B (3.29)"
"August, Robert Henry","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (C)","S120","46","15","100.0%","100.0%","10.21","B+ (3.69)","B (3.30)"
"Powell, Thomas Allan","CSE 134B - Web Client Languages (A)","S120","106","12","83.3%","81.8%","11.50","B- (2.91)","B (3.06)"
"Eldon, John","CSE 140 - Component&Desgn Tech/Digtl Sys (A)","S120","69","12","66.7%","66.7%","12.32","A- (3.73)","B+ (3.44)"
"Chin, Bryan W.","CSE 140 - Component&Desgn Tech/Digtl Sys (B)","S120","41","12","58.3%","100.0%","9.33","B+ (3.58)","B+ (3.45)"
"Eldon, John","CSE 140L - Digital Systems Laboratory (A)","S120","86","13","76.9%","75.0%","10.50","A- (3.83)","A- (3.72)"
"Chin, Bryan W.","CSE 140L - Digital Systems Laboratory (B)","S120","41","8","50.0%","75.0%","11.50","A (4.00)","A- (3.71)"
"Geumlek, Joseph Donald","CSE 150A - AI: Probabilistic Models (A)","S120","77","24","100.0%","100.0%","9.98","B+ (3.65)","B+ (3.50)"
"Dubnov, Shlomo","CSE 190 - Topics/Computer Sci & Engineer (B)","S120","34","6","100.0%","60.0%","10.83","B+ (3.67)","B+ (3.41)"
"Jones, Miles E","CSE 20 - Intro/Discrete Mathematics (A)","S120","43","8","100.0%","100.0%","7.93","A- (3.71)","B+ (3.46)"
"Jones, Miles E","CSE 20 - Intro/Discrete Mathematics (B)","S120","52","14","84.6%","100.0%","9.58","B+ (3.54)","B+ (3.40)"
"Cao, Yingjun","CSE 30 - Computer Organiz&Systms Progrm (A)","S120","41","22","90.9%","95.5%","12.41","A- (3.70)","B (3.17)"
"Muller, P Keith","CSE 30 - Computer Organiz&Systms Progrm (B)","S120","37","19","100.0%","94.7%","11.03","A- (3.83)","B+ (3.58)"
"Miranda, Gregory Joseph","CSE 5A - Introduction to Programming I (A)","S120","36","10","66.7%","88.9%","13.17","A (4.00)","B (3.09)"
"Moshiri, Alexander Niema","CSE 100 - Advanced Data Structures (A)","SP20","187","280","97.7%","99.6%","11.51","B+ (3.66)","A- (3.72)"
"Valstar, Andries","CSE 100 - Advanced Data Structures (B)","SP20","196","160","98.0%","93.2%","10.77","B+ (3.58)","A- (3.74)"
"Politz, Joseph Gibbs","CSE 100 - Advanced Data Structures (C)","SP20","186","162","96.5%","98.6%","11.74","B+ (3.59)","A- (3.75)"
"Dasgupta, Sanjoy","CSE 101 - Design & Analysis of Algorithm (A)","SP20","246","86","92.7%","98.8%","9.40","B+ (3.46)","B+ (3.64)"
"Impagliazzo, Russell","CSE 101 - Design & Analysis of Algorithm (B)","SP20","143","32","80.0%","66.7%","8.84","B+ (3.41)","A- (3.71)"
"Jaiswal, Ragesh","CSE 101 - Design & Analysis of Algorithm (C)","SP20","86","30","96.7%","80.0%","8.63","B+ (3.50)","B+ (3.63)"
"Minnes Kemp, Mor Mia","CSE 105 - Theory of Computation (A)","SP20","141","55","96.2%","96.2%","8.65","B+ (3.66)","A- (3.83)"
"Minnes Kemp, Mor Mia","CSE 105 - Theory of Computation (B)","SP20","170","72","89.7%","95.6%","7.86","B+ (3.61)","A- (3.86)"
"Bellare, Mihir","CSE 107 - Intro to Modern Cryptography (A)","SP20","125","27","81.5%","85.2%","6.87","A- (3.81)","A- (3.87)"
"Politz, Joseph Gibbs","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A)","SP20","187","79","92.3%","92.3%","9.76","A- (3.80)","A- (3.74)"
"Gillespie, Gary N","CSE 110 - Software Engineering (A)","SP20","350","117","88.8%","78.3%","9.93","A- (3.78)","A- (3.93)"
"Powell, Thomas Allan","CSE 112 - Advanced Software Engineering (A)","SP20","140","31","76.7%","73.3%","9.15","A- (3.71)","B+ (3.69)"
"Cao, Yingjun","CSE 12 - Basic Data Struct & OO Design (A)","SP20","191","146","100.0%","97.9%","10.72","A- (3.71)","B+ (3.66)"
"Cao, Yingjun","CSE 12 - Basic Data Struct & OO Design (B)","SP20","188","150","98.0%","96.6%","10.69","A- (3.79)","A- (3.83)"
"Allos, Haytham Issa","CSE 12 - Basic Data Struct & OO Design (C)","SP20","383","302","98.3%","93.5%","9.58","A- (3.85)","A- (3.87)"
"Zhou, Yuan-Yuan","CSE 120 - Princ/Computer Operating Systm (A)","SP20","161","103","88.3%","89.1%","10.33","B+ (3.53)","B+ (3.42)"
"Zhang, Yiying","CSE 120 - Princ/Computer Operating Systm (B)","SP20","48","18","82.4%","86.7%","8.74","B+ (3.42)","A- (3.75)"
"Shalev, Aaron D","CSE 123 - Computer Networks (A)","SP20","101","23","78.3%","82.6%","10.85","B+ (3.38)","B+ (3.39)"
"Voelker, Geoffrey M.","CSE 125 - Software Sys Design & Implemnt (A)","SP20","30","11","100.0%","100.0%","13.70","A- (3.89)","A (4.00)"
"Savage, Stefan","CSE 127 - Intro to Computer Security (A)","SP20","206","55","100.0%","100.0%","6.72","A- (3.74)","B+ (3.55)"
"Polikarpova, Nadezhda","CSE 130 - Progrmng Lang:Princpl&Paradigm (A)","SP20","198","53","92.3%","96.2%","8.73","A- (3.85)","A- (3.77)"
"Deutsch, Alin Bernard","CSE 132B - Database System Applications (A)","SP20","58","8","85.7%","100.0%","6.79","A- (3.80)","A- (3.85)"
"Kumar, Arun Kumar","CSE 132C - Database System Implementation (A)","SP20","25","19","89.5%","84.2%","10.92","B+ (3.62)","A- (3.85)"
"Chin, Bryan W.","CSE 140 - Component&Desgn Tech/Digtl Sys (A)","SP20","280","106","89.0%","91.0%","8.92","A- (3.78)","A- (3.79)"
"Eldon, John","CSE 140L - Digital Systems Laboratory (A)","SP20","286","93","64.4%","82.2%","9.86","A- (3.75)","A- (3.87)"
"Esmaeilzadeh, Hadi","CSE 141 - Intro/Computer Architecture (A)","SP20","202","48","67.4%","76.1%","6.76","B+ (3.50)","A- (4.00)"
"Eldon, John","CSE 141L - Project/Computer Architecture (A)","SP20","180","39","75.0%","91.7%","8.20","B+ (3.60)","A- (3.78)"
"Gupta, Rajesh K.","CSE 143 - Microelectronic System Design (A)","SP20","17","5","60.0%","100.0%","4.90","A- (3.75)","N/A"
"Kastner, Ryan Charles","CSE 145 - Embedded System Design Project (A)","SP20","10","3","100.0%","100.0%","8.50","B (3.00)","N/A"
"Tullsen, Dean Michael","CSE 148 - Adv Processor Arch Design Proj (A)","SP20","6","6","100.0%","100.0%","8.17","B+ (3.60)","N/A"
"Gao, Sicun","CSE 150B - AI: Search and Reasoning (A)","SP20","370","88","98.8%","95.3%","6.21","A- (3.84)","A- (3.90)"
"Eldridge, Justin Matthew","CSE 151A - Intro to Machine Learning (A)","SP20","184","62","98.3%","100.0%","7.31","B+ (3.61)","A- (3.77)"
"Chandraker, Manmohan Krishna","CSE 152B - Intro to Comp Vision II (A)","SP20","38","28","96.2%","100.0%","8.43","B+ (3.58)","A- (3.88)"
"Gillespie, Gary N","CSE 15L - Software Tools&Techniques Lab (A)","SP20","186","94","86.7%","82.0%","5.54","B+ (3.68)","A- (3.74)"
"Ostertag, Michael Henry","CSE 15L - Software Tools&Techniques Lab (B)","SP20","199","101","86.7%","94.9%","5.71","A- (3.72)","A- (3.79)"
"Ostertag, Michael Henry","CSE 15L - Software Tools&Techniques Lab (C)","SP20","203","83","86.3%","95.0%","5.72","A- (3.76)","A- (3.74)"
"Ochoa, Benjamin Lawrence","CSE 166 - Image Processing (A)","SP20","42","10","90.0%","80.0%","10.30","A- (3.86)","B+ (3.31)"
"Ramamoorthi, Ravi","CSE 168 - Computer Graphics II:Rendering (A)","SP20","44","27","100.0%","100.0%","14.35","A- (3.75)","A- (3.85)"
"Riek, Laurel D","CSE 176A - Healthcare Robotics (A)","SP20","19","7","57.1%","71.4%","10.79","A- (3.71)","N/A"
"Gymrek, Melissa Ann","CSE 185 - Advanced Bioinformatics Lab (A)","SP20","83","69","97.1%","98.6%","9.82","B+ (3.69)","B+ (3.63)"
"Powell, Thomas Allan","CSE 190 - Topics/Computer Sci & Engineer (A)","SP20","16","5","100.0%","100.0%","5.30","A- (3.80)","N/A"
"Schulze, Jurgen P.","CSE 190 - Topics/Computer Sci & Engineer (B)","SP20","39","6","100.0%","100.0%","6.83","A (4.00)","A- (3.92)"
"Kumar, Rakesh","CSE 190 - Topics/Computer Sci & Engineer (C)","SP20","39","11","90.9%","81.8%","6.50","A- (3.80)","B+ (3.57)"
"Alvarado, Christine J.","CSE 198 - Direct Group Study (0)","SP20","35","16","100.0%","100.0%","7.42","A (4.00)","N/A"
"Kastner, Ryan Charles","CSE 198 - Direct Group Study (0)","SP20","4","3","100.0%","100.0%","5.17","N/A","N/A"
"Jones, Miles E","CSE 20 - Intro/Discrete Mathematics (A)","SP20","192","115","96.3%","99.1%","7.89","B+ (3.68)","A- (3.79)"
"Jones, Miles E","CSE 21 - Math/Algorithm&Systems Analys (A)","SP20","190","97","96.8%","100.0%","7.53","A- (3.86)","A- (3.88)"
"Jones, Miles E","CSE 21 - Math/Algorithm&Systems Analys (B)","SP20","152","72","94.4%","98.6%","7.89","A- (3.76)","A- (3.89)"
"Chandrasekhar, Arjun","CSE 3 - Fluency/Information Technology (A)","SP20","101","73","83.3%","88.9%","6.11","A- (3.80)","A- (3.78)"
"Chin, Bryan W.","CSE 30 - Computer Organiz&Systms Progrm (A)","SP20","259","178","97.2%","99.4%","7.91","A- (3.75)","A- (3.87)"
"Muller, P Keith","CSE 30 - Computer Organiz&Systms Progrm (B)","SP20","93","56","96.4%","96.4%","7.74","A- (3.76)","A- (3.84)"
"Cottrell, Garrison W","CSE 87 - Freshman Seminar (A)","SP20","18","12","100.0%","91.7%","1.83","A (4.00)","N/A"
"Howden, William E.","CSE 87 - Freshman Seminar (B)","SP20","14","6","100.0%","100.0%","0.50","A (4.00)","N/A"
"Porter, Leonard Emerson","CSE 8A - Intro/Computer Sci: Java (I) (A)","SP20","123","97","93.8%","95.8%","8.92","B+ (3.54)","A- (3.71)"
"Porter, Leonard Emerson","CSE 8A - Intro/Computer Sci: Java (I) (B)","SP20","123","98","85.6%","85.6%","9.88","B (3.29)","B+ (3.49)"
"Soosai Raj, Adalbert Geral","CSE 8B - Intro/Computer Sci. Java (II) (A)","SP20","102","64","92.1%","93.7%","11.56","B+ (3.59)","B+ (3.55)"
"Soosai Raj, Adalbert Geral","CSE 8B - Intro/Computer Sci. Java (II) (B)","SP20","33","22","95.5%","100.0%","11.41","A- (3.70)","A- (3.78)"
"Miranda, Gregory Joseph","CSE 8B - Intro/Computer Sci. Java (II) (C)","SP20","46","28","100.0%","92.9%","10.65","B+ (3.54)","B (3.11)"
"Cao, Yingjun","CSE 95 - Tutor Apprentice (A)","SP20","43","37","86.5%","91.9%","1.42","A (4.00)","N/A"
"Cao, Yingjun","CSE 100 - Advanced Data Structures (A)","WI20","178","116","97.4%","96.5%","15.06","B+ (3.32)","B+ (3.45)"
"Cao, Yingjun","CSE 100 - Advanced Data Structures (B)","WI20","135","99","95.9%","93.9%","15.70","B+ (3.31)","B+ (3.45)"
"Jaiswal, Ragesh","CSE 101 - Design & Analysis of Algorithm (A)","WI20","212","107","67.0%","32.4%","9.92","C+ (2.62)","B (3.25)"
"Jones, Miles E","CSE 105 - Theory of Computation (A)","WI20","179","100","86.9%","93.9%","8.90","B+ (3.39)","B+ (3.31)"
"Jones, Miles E","CSE 105 - Theory of Computation (B)","WI20","182","100","86.6%","91.7%","7.91","B (3.20)","B (3.28)"
"Moshiri, Alexander Niema","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A)","WI20","176","76","97.3%","98.6%","9.15","B+ (3.59)","B+ (3.30)"
"Chandrasekhar, Arjun","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B)","WI20","149","69","95.5%","93.9%","7.00","A- (3.84)","A- (3.75)"
"Griswold, William G.","CSE 110 - Software Engineering (A)","WI20","195","165","80.5%","84.1%","13.38","B+ (3.48)","B+ (3.61)"
"Gillespie, Gary N","CSE 12 - Basic Data Struct & OO Design (A)","WI20","185","100","87.9%","73.2%","12.83","B+ (3.38)","B (3.29)"
"Miranda, Gregory Joseph","CSE 12 - Basic Data Struct & OO Design (B)","WI20","190","122","97.5%","91.6%","8.83","B+ (3.51)","B+ (3.33)"
"Pasquale, Joseph","CSE 120 - Princ/Computer Operating Systm (A)","WI20","207","67","82.3%","87.1%","10.40","B (3.08)","B- (2.99)"
"Pasquale, Joseph","CSE 120 - Princ/Computer Operating Systm (B)","WI20","183","61","96.6%","96.5%","9.02","B+ (3.36)","B (3.25)"
"Porter, George M","CSE 124 - Networked Services (A)","WI20","159","67","98.4%","95.3%","7.73","B+ (3.49)","A- (3.72)"
"Stefan, Deian","CSE 127 - Intro to Computer Security (A)","WI20","140","38","97.3%","97.3%","9.80","B+ (3.54)","B+ (3.54)"
"Jhala, Ranjit","CSE 130 - Progrmng Lang:Princpl&Paradigm (A)","WI20","158","67","86.2%","90.6%","7.79","B+ (3.67)","B+ (3.43)"
"Vianu, Victor Dan","CSE 132A - Database System Principles (A)","WI20","147","54","84.9%","75.5%","6.05","B+ (3.42)","B (3.21)"
"Powell, Thomas Allan","CSE 135 - Online Database Analytics Appl (A)","WI20","115","32","65.5%","78.6%","13.30","B (3.17)","B (3.29)"
"Eldon, John","CSE 140 - Component&Desgn Tech/Digtl Sys (A)","WI20","147","48","73.3%","77.8%","6.37","B (3.02)","B (3.16)"
"Rosing, Tajana Simunic","CSE 140 - Component&Desgn Tech/Digtl Sys (B)","WI20","141","131","87.7%","92.3%","7.47","B+ (3.56)","B+ (3.51)"
"Tsaur, Lih-Feng","CSE 140L - Digital Systems Laboratory (A)","WI20","146","55","50.0%","53.8%","9.00","B+ (3.63)","B+ (3.66)"
"Tsaur, Lih-Feng","CSE 140L - Digital Systems Laboratory (B)","WI20","136","58","63.0%","59.3%","7.59","B+ (3.55)","B+ (3.37)"
"Porter, Leonard Emerson","CSE 141 - Intro/Computer Architecture (A)","WI20","148","134","89.6%","96.3%","7.44","B+ (3.34)","B (3.21)"
"Swanson, Steven James","CSE 141 - Intro/Computer Architecture (B)","WI20","145","134","83.5%","92.5%","7.53","B+ (3.33)","B (3.09)"
"Porter, Leonard Emerson","CSE 141L - Project/Computer Architecture (A)","WI20","136","92","80.0%","96.6%","10.46","B+ (3.53)","B+ (3.65)"
"Porter, Leonard Emerson","CSE 141L - Project/Computer Architecture (B)","WI20","151","108","78.3%","90.6%","9.78","B+ (3.57)","A- (3.71)"
"Eldon, John","CSE 141L - Project/Computer Architecture (C)","WI20","36","11","62.5%","87.5%","8.94","C+ (2.56)","C+ (2.66)"
"Freiling, Christopher Fran","CSE 150A - AI: Probabilistic Models (A)","WI20","45","13","83.3%","75.0%","7.50","B- (2.92)","B+ (3.53)"
"Geumlek, Joseph Donald","CSE 150A - AI: Probabilistic Models (B)","WI20","41","24","95.7%","95.7%","7.98","B+ (3.43)","B+ (3.34)"
"Freiling, Christopher Fran","CSE 150A - AI: Probabilistic Models (C)","WI20","39","11","80.0%","100.0%","9.30","B+ (3.40)","B+ (3.62)"
"Chaudhuri, Kamalika","CSE 151A - Intro to Machine Learning (A)","WI20","275","79","88.9%","88.9%","9.08","B+ (3.46)","A- (3.80)"
"Kriegman, David J","CSE 152 - Intro to Computer Vision (A)","WI20","71","25","65.2%","82.6%","11.28","B- (2.95)","B (3.11)"
"Gillespie, Gary N","CSE 15L - Software Tools&Techniques Lab (A)","WI20","196","95","80.2%","56.0%","3.99","A- (3.73)","B+ (3.63)"
"Gillespie, Gary N","CSE 15L - Software Tools&Techniques Lab (B)","WI20","154","87","88.1%","82.1%","3.58","A- (3.78)","A- (3.71)"
"Gillespie, Gary N","CSE 15L - Software Tools&Techniques Lab (C)","WI20","151","78","92.2%","73.7%","3.65","B+ (3.68)","B+ (3.61)"
"Ochoa, Benjamin Lawrence","CSE 167 - Computer Graphics (A)","WI20","143","38","80.6%","88.9%","13.11","B (3.15)","B (3.17)"
"Rotenberg, Steven Paul","CSE 169 - Computer Animation (A)","WI20","41","14","100.0%","100.0%","9.21","A- (3.86)","B+ (3.62)"
"Klemmer, Scott R","CSE 170 - Interaction Design (A)","WI20","64","26","45.8%","16.7%","9.17","B+ (3.33)","B (3.28)"
"Pevzner, Pavel Arkadjevich","CSE 181 - Molecular Sequence Analysis (A)","WI20","17","4","75.0%","50.0%","14.50","B- (2.75)","N/A"
"Weibel, Nadir","CSE 190 - Topics/Computer Sci & Engineer (B)","WI20","18","5","100.0%","100.0%","4.00","A- (3.75)","N/A"
"Shalev, Aaron D","CSE 190 - Topics/Computer Sci & Engineer (D)","WI20","34","14","100.0%","92.9%","10.79","B+ (3.43)","B (3.07)"
"Impagliazzo, Russell","CSE 190 - Topics/Computer Sci & Engineer (E)","WI20","18","6","83.3%","100.0%","8.17","B+ (3.40)","N/A"
"Paturi, Ramamohan","CSE 190 - Topics/Computer Sci & Engineer (E)","WI20","18","6","83.3%","100.0%","8.17","B+ (3.40)","N/A"
"Shang, Jingbo","CSE 191 - Semnr/Computer Sci & Engineer (C)","WI20","20","9","100.0%","100.0%","5.39","A (4.00)","A (4.00)"
"Alvarado, Christine J.","CSE 198 - Direct Group Study (0)","WI20","33","16","85.7%","100.0%","8.10","N/A","N/A"
"Gillespie, Gary N","CSE 198 - Direct Group Study (0)","WI20","12","3","100.0%","100.0%","5.17","N/A","N/A"
"Kastner, Ryan Charles","CSE 198 - Direct Group Study (0)","WI20","5","3","100.0%","100.0%","11.17","A (4.00)","N/A"
"Minnes Kemp, Mor Mia","CSE 20 - Intro/Discrete Mathematics (A)","WI20","305","189","86.9%","94.5%","8.51","B+ (3.39)","A- (3.70)"
"Bach, Quang Tran","CSE 20 - Intro/Discrete Mathematics (B)","WI20","123","117","89.7%","96.6%","8.16","B+ (3.32)","B (3.21)"
"Jones, Miles E","CSE 21 - Math/Algorithm&Systems Analys (A)","WI20","167","73","93.0%","93.0%","7.41","B+ (3.43)","B+ (3.34)"
"Kahng, Andrew Byun","CSE 21 - Math/Algorithm&Systems Analys (B)","WI20","119","50","91.5%","93.6%","6.83","B+ (3.49)","B+ (3.49)"
"Chin, Bryan W.","CSE 30 - Computer Organiz&Systms Progrm (A)","WI20","236","141","93.5%","94.2%","9.36","B+ (3.41)","B (3.05)"
"Cottrell, Garrison W","CSE 87 - Freshman Seminar (A)","WI20","17","6","100.0%","100.0%","0.83","N/A","N/A"
"Politz, Joseph Gibbs","CSE 8A - Intro/Computer Sci: Java (I) (A)","WI20","165","106","90.0%","97.0%","8.75","B (3.24)","B+ (3.32)"
"Politz, Joseph Gibbs","CSE 8A - Intro/Computer Sci: Java (I) (B)","WI20","126","90","86.4%","96.6%","9.13","B (3.24)","B+ (3.38)"
"Cao, Yingjun","CSE 8B - Intro/Computer Sci. Java (II) (B)","WI20","146","64","91.9%","96.8%","11.77","A- (3.73)","B+ (3.48)"
"Soosai Raj, Adalbert Geral","CSE 8B - Intro/Computer Sci. Java (II) (C)","WI20","100","42","86.5%","91.9%","13.36","B+ (3.39)","B+ (3.48)"
"Soosai Raj, Adalbert Geral","CSE 8B - Intro/Computer Sci. Java (II) (D)","WI20","160","78","91.8%","97.2%","12.47","B+ (3.46)","B+ (3.47)"
"Gillespie, Gary N","CSE 95 - Tutor Apprentice (A)","WI20","70","27","75.0%","83.3%","1.50","A (4.00)","N/A"
"Sahoo, Debashis","CSE 100 - Advanced Data Structures (A)","FA19","179","101","93.8%","46.9%","15.01","B (3.20)","C+ (2.41)"
"Cao, Yingjun","CSE 100 - Advanced Data Structures (B)","FA19","135","92","95.6%","92.2%","15.30","B (3.17)","B- (2.81)"
"Cao, Yingjun","CSE 100 - Advanced Data Structures (C)","FA19","135","89","97.7%","97.7%","13.51","B+ (3.50)","B (3.13)"
"Jones, Miles E","CSE 101 - Design & Analysis of Algorithm (A)","FA19","85","21","90.0%","95.0%","10.30","B (3.05)","B- (2.80)"
"Jones, Miles E","CSE 101 - Design & Analysis of Algorithm (B)","FA19","169","59","94.7%","98.2%","9.34","B+ (3.39)","B- (2.91)"
"Kane, Daniel Mertz","CSE 101 - Design & Analysis of Algorithm (C)","FA19","127","63","93.4%","98.4%","12.99","B (3.20)","B (3.11)"
"Freund, Yoav","CSE 103 - Practical Intro/Prob & Stats (A)","FA19","132","49","48.9%","35.6%","6.50","B (3.28)","B+ (3.41)"
"Lovett, Shachar","CSE 105 - Theory of Computation (A)","FA19","297","278","83.0%","90.6%","8.67","B (3.25)","B- (2.88)"
"Micciancio, Daniele","CSE 107 - Intro to Modern Cryptography (A)","FA19","43","12","90.9%","100.0%","6.32","B+ (3.45)","B (3.30)"
"Soosai Raj, Adalbert Geral","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A)","FA19","190","172","90.6%","83.4%","7.10","B+ (3.60)","B+ (3.67)"
"Moshiri, Alexander Niema","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B)","FA19","183","111","96.3%","99.1%","6.02","B+ (3.65)","A- (3.77)"
"Moshiri, Alexander Niema","CSE 11 - Intr/Computer Sci&Obj-Ori:Java (C)","FA19","147","105","99.0%","99.0%","6.34","B+ (3.67)","A- (3.86)"
"Gillespie, Gary N","CSE 110 - Software Engineering (A)","FA19","200","54","76.9%","65.4%","10.54","B+ (3.35)","B+ (3.30)"
"Gillespie, Gary N","CSE 12 - Basic Data Struct & OO Design (A)","FA19","147","93","86.7%","83.0%","14.10","B+ (3.30)","B (3.12)"
"Gillespie, Gary N","CSE 12 - Basic Data Struct & OO Design (B)","FA19","131","78","90.9%","77.9%","14.47","B+ (3.43)","B- (2.96)"
"Voelker, Geoffrey M.","CSE 120 - Princ/Computer Operating Systm (A)","FA19","181","52","94.0%","100.0%","11.22","B (3.20)","B- (2.87)"
"Snoeren, Alex C.","CSE 123 - Computer Networks (A)","FA19","98","20","89.5%","100.0%","9.13","B (3.00)","B- (2.74)"
"Heninger, Nadia A","CSE 127 - Intro to Computer Security (A)","FA19","41","10","100.0%","85.7%","9.64","B+ (3.57)","B+ (3.68)"
